ra decl field nid jd exp_mjd magpsf sigmapsf fid ssnamenr fieldRA_deg fieldDec_deg visit_id mjd HEclObsy_X_au HEclObsy_Y_au HEclObsy_Z_au obs_id designation splitname r_au r_au_y theta_x_deg theta_y_deg theta_x_eq_deg theta_y_eq_deg
292.0577356 0.3017012 437 615 2458369.7084954 58369.20849539992 19.1491 0.0994085 2 87822 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228490 87822 87822 2.7972337793 2.7972337793 2.666190153393805 6.430446524856093 1.5038732226941534 9.866365663258874
294.7322579 -0.3325591 437 615 2458369.7084954 58369.20849539992 18.6034 0.0670925 2 82061 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228489 82061 82061 1.9328064301 1.9328064301 4.447736094201545 5.478771080055629 4.178395522694132 9.232105363258874
291.79112339999995 -5.3224073 437 615 2458369.7084954 58369.20849539992 19.655 0.11279000000000006 2 182366 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228488 I2366 182366 2.4478461831 2.4478461831 1.5274460122009366 2.6735952182528373 1.2372610226940992 4.2422571632588735
290.3202357 -6.093633799999999 437 615 2458369.7084954 58369.20849539992 20.0994 0.213756 2 309092 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228487 U9092 309092 2.6248410162 2.6248410162 0.35087431808175934 2.402536890409267 -0.23362667730583553 3.4710306632588743
292.1644703 -5.3174019 437 615 2458369.7084954 58369.20849539992 19.843 0.16399 2 218375 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228486 L8375 218375 2.279273262 2.279273262 1.7942378467633153 2.6123544886470635 1.6106079226941574 4.247262563258873
294.2581749 -4.6809582 437 615 2458369.7084954 58369.20849539992 19.6235 0.145652 2 249471 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228527 O9471 249471 2.2539819861000003 2.2539819861000003 3.3749705312443004 2.6726900595001135 3.7043125226941243 4.8837062632588735
293.8449915 -5.9960832 437 615 2458369.7084954 58369.20849539992 20.2185 0.18859700000000001 2 183524 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228485 I3524 183524 2.6684786831 2.6684786831 2.873621842338682 1.8697962288046521 3.2911291226941444 3.5685812632588734
293.4412617 -4.7922164 437 615 2458369.7084954 58369.20849539992 20.2214 0.172773 2 401357 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228466 e1357 401357 2.5974161703 2.5974161703 2.7827291272745187 2.741988075549905 2.8873993226941366 4.7724480632588735
293.3381796 -5.177202200000001 437 615 2458369.7084954 58369.20849539992 19.7114 0.13916800000000001 2 145161 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228495 E5161 145161 2.5345822101 2.5345822101 2.647913652343932 2.5028734146011042 2.784317222694142 4.387462263258873
294.8888132 -3.0669804 437 615 2458369.7084954 58369.20849539992 19.5236 0.0964946 2 363936 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228468 a3936 363936 2.3213204955 2.3213204955 4.084093319803163 3.630854199689152 4.334950822694168 6.497684063258873
292.5493722 -3.0542822 437 615 2458369.7084954 58369.20849539992 19.7841 0.11683199999999999 2 2011YW28 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228525 K11Y28W 2011YW28 1.5462125712 1.5462125712 2.43723549303529 4.066728605412591 1.995509822694146 6.510382263258874
293.9098249 -5.0687074 437 615 2458369.7084954 58369.20849539992 19.4884 0.107024 2 152220 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228467 F2220 152220 2.6892291863 2.6892291863 3.0676449416117952 2.4758028588050975 3.355962522694142 4.4959570632588735
290.1144431 -6.2172769999999975 437 615 2458369.7084954 58369.20849539992 19.5074 0.131892 2 402724 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228523 e2724 402724 2.1610565147 2.1610565147 0.1830889680323874 2.3530120421681953 -0.43941927730583075 3.347387463258876
290.3715664 -3.6379749 437 615 2458369.7084954 58369.20849539992 19.2304 0.08677380000000001 2 41074 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228501 41074 41074 2.8868205405 2.8868205405 0.7791208974939797 4.068263223966477 -0.18229597730584146 5.926689563258874
294.3326159 -1.8433995 437 615 2458369.7084954 58369.20849539992 18.9895 0.09039130000000001 2 77672 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228475 77672 77672 3.4164023772000003 3.4164023772000003 3.9028944264471908 4.547157724193324 3.77875352269416 7.721264963258873
288.7942148 -3.3628706 437 615 2458369.7084954 58369.20849539992 19.6949 0.199455 2 322826 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228499 W2826 322826 2.2747284486000003 2.2747284486000003 -0.32507365753770184 4.545247902911371 -1.7596475773058273 6.201793863258874
294.9296959 -0.9074224 437 615 2458369.7084954 58369.20849539992 18.7387 0.0811401 2 76336 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228479 76336 76336 2.6144623961 2.6144623961 4.4845430705262315 5.057677729820101 4.375833522694165 8.657242063258874
294.7866875 -3.1404516 437 615 2458369.7084954 58369.20849539992 19.9996 0.162631 2 117627 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228478 B7627 117627 2.4013827166 2.4013827166 4.0003037901459155 3.600725613070527 4.23282512269418 6.424212863258873
292.69782210000005 -5.5804825 437 615 2458369.7084954 58369.20849539992 19.0339 0.0830343 2 44563 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228480 44563 44563 3.4812866787 3.4812866787 2.130947294055099 2.343621656040713 2.1439597226942055 3.984181963258874
294.1721637 -3.799834 437 615 2458369.7084954 58369.20849539992 19.7229 0.11686700000000001 2 270095 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228476 R0095 270095 2.8392987667000003 2.8392987667000003 3.4595427046060543 3.273731203525176 3.618301322694151 5.764830463258873
293.7874936 -0.4572891 437 615 2458369.7084954 58369.20849539992 19.9577 0.145848 2 187215 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228474 I7215 187215 2.5744861286000003 2.5744861286000003 3.7607859507931707 5.57819717721535 3.2336312226941573 9.107375363258873
294.8064457 -6.0798938 437 615 2458369.7084954 58369.20849539992 16.653 0.0320707 2 23902 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228481 23902 23902 2.0516177669 2.0516177669 3.5326057701718203 1.6506074395414745 4.252583322694136 3.4847706632588737
293.943944 -5.7487649 437 615 2458369.7084954 58369.20849539992 19.2815 0.0968682 2 15536 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228473 15536 15536 5.8184018535 5.8184018535 2.9823972509922343 2.017442168357773 3.39008162269414 3.8158995632588733
294.1156768 -3.7673303 437 615 2458369.7084954 58369.20849539992 19.8399 0.151 2 199564 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228471 J9564 199564 3.0128832305 3.0128832305 3.4252732613930568 3.3054994385299494 3.5618144226941695 5.797334163258874
293.7579463 -6.0176770999999984 437 615 2458369.7084954 58369.20849539992 18.9845 0.0869837 2 68349 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228470 68349 68349 2.7501845114 2.7501845114 2.8090963161829094 1.87023416578951 3.204083922694167 3.546987363258875
293.9562642 -5.600075 437 615 2458369.7084954 58369.20849539992 19.2385 0.09963589999999999 2 109230 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228469 A9230 109230 2.7058689101 2.7058689101 3.014795826567272 2.1142268842879406 3.4024018226941735 3.964589463258873
290.2295785 -2.0830248 437 615 2458369.7084954 58369.20849539992 18.284000000000002 0.061739499999999996 2 25057 291.41827 -2.65 2471 58369.20849539992 0.9744192912898796 -0.256472399125628 3.925511537508641e-05 228500 25057 25057 2.8239172879 2.8239172879 0.9347677362664044 5.157971810396343 -0.3242838773058452 7.481639663258873
294.35623589999994 -2.8812062000000003 437 615 2458369.729838 58369.229838000174 17.2683 0.051565099999999996 1 14201 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228557 14201 14201 2.2451748531 2.2451748531 3.7431943215164405 3.854011200675598 3.8017496201783274 6.686413829414289
289.0679988 0.5979315 437 615 2458369.729838 58369.229838000174 16.5741 0.0584941 1 2920 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228564 02920 2920 5.1869672495 5.1869672495 0.5533548574247756 7.239729692784512 -1.4864874798216192 10.165551529414289
294.2590683 -4.683694 437 615 2458369.729838 58369.229838000174 19.883 0.190879 1 249471 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228558 O9471 249471 2.2539819861000003 2.2539819861000003 3.3757953153788343 2.673049368827908 3.7045820201784068 4.883926029414289
293.9335771000001 -2.3384572 437 615 2458369.729838 58369.229838000174 18.3856 0.0875171 1 20971 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228559 20971 20971 2.2658045735 2.2658045735 3.538131825848366 4.293797385694212 3.379090820178476 7.229162829414289
294.3314531000001 -1.8444587 437 615 2458369.729838 58369.229838000174 19.1322 0.12378800000000001 1 77672 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228560 77672 77672 3.4164023772000003 3.4164023772000003 3.9026807737812854 4.549202397337561 3.7769668201784725 7.72316132941429
293.6244513000001 -0.3334442 437 615 2458369.729838 58369.229838000174 19.5863 0.167717 1 65257 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228561 65257 65257 5.4236027167 5.4236027167 3.6682937763791066 5.695686636370399 3.069965020178472 9.234175829414289
288.0687315 -5.0489609 437 615 2458369.729838 58369.229838000174 19.7639 0.16923 1 111114 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228563 B1114 111114 2.3174154352 2.3174154352 -1.1288467420875967 3.510886313518108 -2.4857547798216046 4.5186591294142895
294.9292761000001 -0.9088628 437 615 2458369.729838 58369.229838000174 19.4144 0.129457 1 76336 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228566 76336 76336 2.6144623961 2.6144623961 4.484888497889802 5.059369394528064 4.374789820178478 8.65875722941429
289.8161065 -3.3192431000000004 437 615 2458369.729838 58369.229838000174 17.8687 0.0724906 1 33962 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228580 33962 33962 2.2583555849 2.2583555849 0.4287504813272234 4.390320852208595 -0.7383797798216278 6.248376929414289
292.7649172 -3.0504853 437 615 2458369.729838 58369.229838000174 18.6697 0.09722130000000001 1 12257 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228568 12257 12257 2.4362289542 2.4362289542 2.5915638728827712 4.0323210648712475 2.2104309201783963 6.517134729414289
290.8057591999999 -0.1443935 437 615 2458369.729838 58369.229838000174 18.5536 0.09044819999999999 1 4008 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228569 04008 4008 2.8455645029000003 2.8455645029000003 1.6872191185527596 6.37736512289454 0.2512729201782804 9.42322652941429
293.8814508 -3.463806 437 615 2458369.729838 58369.229838000174 17.7299 0.058351599999999997 1 5655 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228570 05655 5655 2.5855720677000003 2.5855720677000003 3.311746606464341 3.5523575132053007 3.3269645201783646 6.1038140294142895
291.6850223 -3.2155926 437 615 2458369.729838 58369.229838000174 18.9118 0.10484 1 48304 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228577 48304 48304 3.1930748799 3.1930748799 1.794215482501788 4.1186252466487465 1.130536020178397 6.3520274294142895
292.4134655 -3.402797 437 615 2458369.729838 58369.229838000174 20.2167 0.188671 1 400835 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228565 e0835 400835 2.1055132103 2.1055132103 2.2830807861857587 3.859429042131082 1.8589792201783553 6.16482302941429
292.0699458 -3.5706229 437 615 2458369.729838 58369.229838000174 20.4648 0.21399400000000002 1 51169 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228579 51169 51169 3.5974434528 3.5974434528 2.010550415635505 3.8086261538643855 1.5154595201784105 5.996997129414289
292.6052662 -3.1223392000000003 437 615 2458369.729838 58369.229838000174 17.8097 0.0488326 1 23892 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228556 23892 23892 2.0863355358 2.0863355358 2.4661493312934795 4.013225385472428 2.0507799201783996 6.445280829414289
293.6510549 -2.0423223000000004 437 615 2458369.729838 58369.229838000174 19.2336 0.117899 1 47940 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228567 47940 47940 3.3712795509 3.3712795509 3.3895096032220122 4.544465143190555 3.0965686201784024 7.525297729414289
293.069036 -3.4404886 437 615 2458369.729838 58369.229838000174 19.5577 0.144722 1 63482 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228555 63482 63482 2.4868664469 2.4868664469 2.7421575737397688 3.7151023569656214 2.5145497201783655 6.127131429414289
290.4526631 -3.470817 437 615 2458369.729838 58369.229838000174 19.6957 0.13501400000000002 1 193763 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228576 J3763 193763 2.954785495 2.954785495 0.8654545643079858 4.17020839368833 -0.10182317982162203 6.096803029414289
294.7462861 -4.1751009 437 615 2458369.729838 58369.229838000174 19.8393 0.188627 1 249337 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228553 O9337 249337 2.8122579035000004 2.8122579035000004 3.8002822954599944 2.924380856125892 4.191799820178403 5.392519129414289
294.9114464 -1.9911838 437 615 2458369.729838 58369.229838000174 19.9542 0.204297 1 86406 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228574 86406 86406 2.4451727485 2.4451727485 4.284084095451252 4.343049483130703 4.356960120178371 7.5764362294142895
294.489689 0.28582329999999995 437 615 2458369.729838 58369.229838000174 20.2219 0.193389 1 84162 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228575 84162 84162 2.5339864166 2.5339864166 4.388762837201599 5.942047612468271 3.9352027201783812 9.85344332941429
294.88883500000014 -3.068965 437 615 2458369.729838 58369.229838000174 19.9573 0.189813 1 363936 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228573 a3936 363936 2.3213204955 2.3213204955 4.084556985091065 3.631955692612225 4.334348720178525 6.498655029414289
287.9570514 -4.892949400000001 437 615 2458369.729838 58369.229838000174 19.4549 0.117193 1 67372 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228562 67372 67372 2.5732770177 2.5732770177 -1.1867860660282372 3.6387728388040568 -2.5974348798216056 4.674670629414289
288.5144997 -5.1390099000000005 437 615 2458369.729838 58369.229838000174 19.7229 0.148678 1 195771 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228572 J5771 195771 2.7910269075 2.7910269075 -0.8148202518839917 3.3705823157088455 -2.0399865798216297 4.428610129414289
289.004651 -2.4047165 437 615 2458369.729838 58369.229838000174 18.9734 0.0932023 1 69014 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228571 69014 69014 3.6025968516000004 3.6025968516000004 -0.012196572955936624 5.170878045933223 -1.5498352798215933 7.162903529414289
293.7670972 -1.7768143 437 615 2458369.729838 58369.229838000174 18.0156 0.0643908 1 133003 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228578 D3003 133003 2.4188787928 2.4188787928 3.516993664332597 4.700408518980364 3.212610920178406 7.79080572941429
292.0577789 0.299476 437 615 2458369.729838 58369.229838000174 19.7501 0.181911 1 87822 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228543 87822 87822 2.7972337793 2.7972337793 2.6664865347044926 6.4317260415943185 1.5032926201783994 9.86709602941429
290.3840515 -3.1888073 437 615 2458369.729838 58369.229838000174 19.4377 0.130936 1 300281 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228544 U0281 300281 1.7256726663 1.7256726663 0.862265409142194 4.3753378649564505 -0.17043477982161903 6.378812729414289
290.2273235 -3.2022344 437 615 2458369.729838 58369.229838000174 19.6867 0.144075 1 250224 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228545 P0224 250224 1.8439970546 1.8439970546 0.7465448789326553 4.394959980606867 -0.3271627798216059 6.365385629414289
292.5503331000001 -3.0507367000000003 437 615 2458369.729838 58369.229838000174 20.2387 0.19666199999999998 1 2011YW28 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228546 K11Y28W 2011YW28 1.5462125712 1.5462125712 2.4390536826691234 4.071466893762841 1.9958468201784854 6.51688332941429
294.7315783 -0.3328958 437 615 2458369.729838 58369.229838000174 19.0739 0.108866 1 82061 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228547 82061 82061 1.9328064301 1.9328064301 4.448101814357889 5.481297763197234 4.1770920201784065 9.23472422941429
294.97348910000005 -1.9496672 437 615 2458369.729838 58369.229838000174 19.6502 0.150314 1 108616 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228548 A8616 108616 2.1868858327000003 2.1868858327000003 4.3346426598731895 4.359039528195255 4.419002820178434 7.617952829414289
294.4111329 -0.4774218 437 615 2458369.729838 58369.229838000174 18.9079 0.103272 1 39264 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228549 39264 39264 5.3427577898 5.3427577898 4.197426168135069 5.446708444873424 3.856646620178367 9.09019822941429
291.3132387 0.5379528 437 615 2458369.729838 58369.229838000174 19.3418 0.11201900000000001 1 2006YS13 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228550 K06Y13S 2006YS13 1.7620872397999998 1.7620872397999998 2.174692236295934 6.743302250334387 0.7587524201783822 10.105572829414289
288.742788 -0.5046643 437 615 2458369.729838 58369.229838000174 19.0573 0.119449 1 118911 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228551 B8911 118911 2.0469903977 2.0469903977 0.11974519870145733 6.53855774666653 -1.8116982798215986 9.06295572941429
293.6131751000001 -0.4679656 437 615 2458369.729838 58369.229838000174 18.6773 0.08819969999999999 1 51094 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228552 51094 51094 2.9010296904 2.9010296904 3.6365313804429817 5.607476298780364 3.0586888201784745 9.09965442941429
294.9630416 -4.4354416 437 615 2458369.729838 58369.229838000174 19.1353 0.106427 1 21759 291.41827 -2.65 2472 58369.229838000174 0.974510522986714 -0.25611576764847643 3.801960499469348e-05 228554 21759 21759 2.2433412625 2.2433412625 3.908736240981832 2.7135572914871555 4.40855532017838 5.13217842941429
295.87741150000005 1.7189773000000002 489 615 2458369.7303009 58369.23030090006 20.1581 0.194543 1 23624 295.1303200000001 4.55 3915 58369.23030090006 0.974512495657714 -0.2561080272899781 3.799065207893415e-05 353484 23624 23624 5.819386006699999 5.819386006699999 5.62191459691973 6.62430180312557 5.322911413056204 11.286661409156011
294.3353767 2.1279508 489 615 2458369.7303009 58369.23030090006 19.2151 0.12571500000000002 1 206200 295.1303200000001 4.55 3915 58369.23030090006 0.974512495657714 -0.2561080272899781 3.799065207893415e-05 353473 K6200 206200 2.6713933409 2.6713933409 4.617155884113008 7.2104704375659034 3.7808766130561366 11.69563490915601
295.73568 1.8430238 489 615 2458369.7303009 58369.23030090006 20.2961 0.203022 1 133570 295.1303200000001 4.55 3915 58369.23030090006 0.974512495657714 -0.2561080272899781 3.799065207893415e-05 353486 D3570 133570 3.0080926899 3.0080926899 5.546050785022254 6.735555112151837 5.181179913056155 11.41070790915601
295.4280126 1.8794122 489 615 2458369.7303009 58369.23030090006 19.3201 0.127183 1 376061 295.1303200000001 4.55 3915 58369.23030090006 0.974512495657714 -0.2561080272899781 3.799065207893415e-05 353476 b6061 376061 2.7483313076 2.7483313076 5.337855433245406 6.821859103146857 4.873512513056141 11.44709630915601
293.0024605 1.491333 489 615 2458369.7303009 58369.23030090006 19.8738 0.144689 1 2011OG45 295.1303200000001 4.55 3915 58369.23030090006 0.974512495657714 -0.2561080272899781 3.799065207893415e-05 353485 K11O45G 2011OG45 1.8056059392 1.8056059392 3.5561595577419 7.051438777332866 2.447960413056137 11.05901710915601
284.1401665 0.9213782 487 615 2458369.7490162 58369.249016200185 19.6023 0.198774 1 18882 281.19311 4.55 3480 58369.249016200185 0.9745920206796596 -0.25579490265531324 3.674926181536364e-05 347295 18882 18882 1.9481878167 1.9481878167 -3.0946766038262914 8.504810769205303 -6.414901895455955 10.491652369773053
279.2923166 -6.1102371 435 615 2458369.7494676 58369.24946760014 19.941 0.191946 1 182143 277.33 -2.65 1903 58369.24946760014 0.9745939330214918 -0.25578734619368804 3.671768653069896e-05 201557 I2143 182143 2.2499574002 2.2499574002 -8.079037674116352 4.274094910898698 -11.262765748421373 3.4600995243209995
280.9093907 -5.1916127 435 615 2458369.7494676 58369.24946760014 18.8242 0.11464400000000001 1 22014 277.33 -2.65 1903 58369.24946760014 0.9745939330214918 -0.25578734619368804 3.671768653069896e-05 201562 22014 22014 5.6810195855 5.6810195855 -6.638644925181184 4.674329524299965 -9.645691648421348 4.378723924320999
278.6967065 -5.629757700000001 435 615 2458369.7494676 58369.24946760014 18.4958 0.07732539999999999 1 7022 277.33 -2.65 1903 58369.24946760014 0.9745939330214918 -0.25578734619368804 3.671768653069896e-05 201567 07022 7022 2.7806603080000003 2.7806603080000003 -8.496552994812973 4.7394496505629515 -11.85837584842136 3.9405789243209988
287.7594713 -2.3543643 436 615 2458369.7499306 58369.24993060018 18.3613 0.0686933 1 14562 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213162 14562 14562 2.7952667626 2.7952667626 -0.9219790309582548 5.444337748083925 -2.795625372099778 7.216036383120004
285.0488615000001 -4.0775902 436 615 2458369.7499306 58369.24993060018 14.2846 0.0265296 1 483 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213159 00483 483 3.2789212785000004 3.2789212785000004 -3.239305486289225 4.735317103242938 -5.50623517209965 5.492810483120004
286.9274214 -5.7291945 436 615 2458369.7499306 58369.24993060018 19.4287 0.116421 1 68476 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213160 68476 68476 2.4610852931 2.4610852931 -2.080955214976123 3.2374417046122033 -3.6276752720997365 3.841206183120004
285.51836010000005 -6.114425700000001 436 615 2458369.7499306 58369.24993060018 17.9165 0.0634369 1 24805 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213161 24805 24805 2.0858162071 2.0858162071 -3.19755873161421 3.2070573622445058 -5.036736572099699 3.4559749831200035
285.799184 -5.5893495 436 615 2458369.7499306 58369.24993060018 19.4075 0.125171 1 117161 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213145 B7161 117161 2.3921717547 2.3921717547 -2.905697518190917 3.530179103577473 -4.755912672099726 3.9810511831200044
282.1146485 -4.9787632 436 615 2458369.7499306 58369.24993060018 20.079 0.186411 1 50876 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213165 50876 50876 2.6988350121 2.6988350121 -5.650752160036538 4.615695190203408 -8.440448172099764 4.591637483120004
286.0593121 -2.9826515 436 615 2458369.7499306 58369.24993060018 19.2733 0.0897855 1 47945 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213158 47945 47945 3.3764475538 3.3764475538 -2.297376424422588 5.3247156009012295 -4.495784572099751 6.587749183120005
287.6977835 -1.6052605 436 615 2458369.7499306 58369.24993060018 19.0087 0.0985847 1 150667 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213150 F0667 150667 1.9853781597 1.9853781597 -0.8418428785154903 5.979509842446445 -2.8573131720997367 7.965140183120004
282.6798009 -4.6991276 436 615 2458369.7499306 58369.24993060018 19.6304 0.179287 1 397372 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213146 d7372 397372 1.7976601287 1.7976601287 -5.164513237968891 4.7179618266586205 -7.875295772099776 4.871273083120005
281.9056547 -4.7291312 436 615 2458369.7499306 58369.24993060018 20.22 0.195163 1 40533 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213149 40533 40533 2.5203026318 2.5203026318 -5.777349767959795 4.83572308402759 -8.649441972099737 4.841269483120004
287.7425501 -1.7549756 436 615 2458369.7499306 58369.24993060018 19.4203 0.130781 1 90337 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213148 90337 90337 4.8195634618000005 4.8195634618000005 -0.8339427862960864 5.8661702768292745 -2.812546572099734 7.8154250831200045
280.9094064 -5.1916449 436 615 2458369.7499306 58369.24993060018 18.8854 0.0970951 1 22014 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213163 22014 22014 5.6810195855 5.6810195855 -6.638658475898124 4.674366564352866 -9.645690272099728 4.378755783120004
285.4979651 -1.9766639 436 615 2458369.7499306 58369.24993060018 19.8469 0.1602 1 296558 284.3894200000001 -2.65 2210 58369.24993060018 0.9745958942173348 -0.2557795953530146 3.668522355150528e-05 213143 T6558 296558 2.2682731578 2.2682731578 -2.556131247048594 6.145601241405901 -5.057131572099763 7.593736783120004
